19277	Lost Allagan Ring of Slaying	12	0	0	0	59	59	41	0	0	60	1	45	22	0	0	3	70	84	1	0	54633	330	1
19278	Lost Allagan Ring of Aiming	12	0	0	0	59	59	41	0	0	60	2	44	27	0	0	3	70	105	1	0	54633	330	1
19279	Lost Allagan Ring of Healing	12	0	0	0	59	59	41	0	0	54	5	44	27	0	0	3	70	64	1	0	54633	330	1
19280	Lost Allagan Ring of Casting	12	0	0	0	59	59	41	0	0	54	4	46	27	0	0	3	70	63	1	0	54633	330	1
19281	Augmented Lost Allagan Saber	1	86	43	2240	91	92	90	63	0	0	1	3	44	19	0	0	70	38	2	0	30574	340	1
19282	Augmented Lost Allagan Knuckles	13	86	43	2560	127	129	126	88	0	0	1	3	44	27	0	0	70	41	2	0	31141	340	1
19283	Augmented Lost Allagan Battleaxe	13	86	43	3360	127	129	126	88	0	0	1	3	44	19	0	0	70	44	2	0	31546	340	1
19284	Augmented Lost Allagan Halberd	13	86	43	2800	127	129	126	88	0	0	1	3	45	44	0	0	70	47	2	0	31948	340	1
19285	Augmented Lost Allagan Composite Bow	13	86	43	3040	127	129	126	88	0	0	2	3	44	27	0	0	70	50	2	0	32338	340	1
19286	Augmented Lost Allagan Jambiyas	13	86	43	2560	127	129	126	88	0	0	2	3	44	27	0	0	70	93	2	0	33927	340	1
19287	Augmented Lost Allagan Claymore	13	86	43	2960	127	129	126	88	0	0	1	3	27	19	0	0	70	98	2	0	34301	340	1
19288	Augmented Lost Allagan Pistol	13	86	43	2640	127	129	126	88	0	0	2	3	27	44	0	0	70	96	2	0	34698	340	1
19289	Augmented Lost Allagan Cane	13	86	86	3440	127	116	126	88	0	0	5	3	6	27	0	0	70	53	2	0	32723	340	1
19290	Augmented Lost Allagan Rod	13	86	86	3280	127	116	126	88	0	0	4	3	44	27	0	0	70	55	2	0	33090	340	1
19291	Augmented Lost Allagan Grimoire	13	86	86	3120	127	116	126	88	0	0	4	3	22	46	0	0	70	69	2	0	33598	340	1
19292	Augmented Lost Allagan Codex	13	86	86	3120	127	116	126	88	0	0	5	3	6	46	0	0	70	29	2	0	33599	340	1
19293	Augmented Lost Allagan Astrometer	13	86	86	3200	127	116	126	88	0	0	5	3	44	6	0	0	70	99	2	0	34902	340	1
19294	Augmented Lost Allagan Katana	13	86	43	2640	127	129	126	88	0	0	1	3	22	27	0	0	70	111	2	0	36424	340	1
19295	Augmented Lost Allagan Foil	13	86	86	3440	127	116	126	88	0	0	4	3	27	22	0	0	70	112	2	0	36734	340	1
19296	Augmented Lost Allagan Shield	2	0	0	0	36	37	36	25	0	0	1	3	44	19	0	0	70	38	0	0	30168	340	1
19297	Augmented Lost Allagan Helm of Fending	3	0	0	0	77	78	77	54	0	0	1	3	44	19	0	0	70	59	2	0	40746	340	1
19298	Augmented Lost Allagan Surcoat of Fending	4	0	0	0	122	124	122	85	0	0	1	3	19	27	0	0	70	59	2	0	48144	340	1
19299	Augmented Lost Allagan Gauntlets of Fending	5	0	0	0	77	78	77	54	0	0	1	3	44	45	0	0	70	59	2	0	48635	340	1
19300	Augmented Lost Allagan Trousers of Fending	7	0	0	0	122	124	122	85	0	0	1	3	27	45	0	0	70	59	2	0	45937	340	1
19301	Augmented Lost Allagan Sabatons of Fending	8	0	0	0	77	78	77	54	0	0	1	3	44	27	0	0	70	59	2	0	47103	340	1
19303	Augmented Lost Allagan Helm of Maiming	3	0	0	0	77	78	77	54	0	0	1	3	22	27	0	0	70	76	2	0	40747	340	1
19304	Augmented Lost Allagan Surcoat of Maiming	4	0	0	0	122	124	122	85	0	0	1	3	44	22	0	0	70	76	2	0	48145	340	1
19305	Augmented Lost Allagan Gloves of Maiming	5	0	0	0	77	78	77	54	0	0	1	3	45	27	0	0	70	76	2	0	48636	340	1
19306	Augmented Lost Allagan Pantaloons of Maiming	7	0	0	0	122	124	122	85	0	0	1	3	44	22	0	0	70	76	2	0	45938	340	1
19307	Augmented Lost Allagan Sabatons of Maiming	8	0	0	0	77	78	77	54	0	0	1	3	44	27	0	0	70	76	2	0	47104	340	1
19309	Augmented Lost Allagan Headgear of Striking	3	0	0	0	77	78	77	54	0	0	1	3	45	27	0	0	70	65	2	0	40748	340	1
19310	Augmented Lost Allagan Coat of Striking	4	0	0	0	122	124	122	85	0	0	1	3	44	22	0	0	70	65	2	0	48147	340	1
19311	Augmented Lost Allagan Gloves of Striking	5	0	0	0	77	78	77	54	0	0	1	3	27	22	0	0	70	65	2	0	48637	340	1
19312	Augmented Lost Allagan Breeches of Striking	7	0	0	0	122	124	122	85	0	0	1	3	44	45	0	0	70	65	2	0	45942	340	1
19313	Augmented Lost Allagan Thighboots of Striking	8	0	0	0	77	78	77	54	0	0	1	3	27	44	0	0	70	65	2	0	47108	340	1
19315	Augmented Lost Allagan Helm of Aiming	3	0	0	0	77	78	77	54	0	0	2	3	45	22	0	0	70	66	2	0	40270	340	1
19316	Augmented Lost Allagan Jacket of Aiming	4	0	0	0	122	124	122	85	0	0	2	3	44	45	0	0	70	66	2	0	48148	340	1
19317	Augmented Lost Allagan Gloves of Aiming	5	0	0	0	77	78	77	54	0	0	2	3	27	22	0	0	70	66	2	0	48638	340	1
19318	Augmented Lost Allagan Breeches of Aiming	7	0	0	0	122	124	122	85	0	0	2	3	44	27	0	0	70	66	2	0	45943	340	1
19319	Augmented Lost Allagan Thighboots of Aiming	8	0	0	0	77	78	77	54	0	0	2	3	45	22	0	0	70	66	2	0	47109	340	1
19321	Augmented Lost Allagan Headgear of Scouting	3	0	0	0	77	78	77	54	0	0	2	3	27	45	0	0	70	103	2	0	40504	340	1
19322	Augmented Lost Allagan Jacket of Scouting	4	0	0	0	122	124	122	85	0	0	2	3	22	44	0	0	70	103	2	0	48150	340	1
19323	Augmented Lost Allagan Gloves of Scouting	5	0	0	0	77	78	77	54	0	0	2	3	45	27	0	0	70	103	2	0	48639	340	1
19324	Augmented Lost Allagan Pantaloons of Scouting	7	0	0	0	122	124	122	85	0	0	2	3	22	45	0	0	70	103	2	0	45941	340	1
19325	Augmented Lost Allagan Sabatons of Scouting	8	0	0	0	77	78	77	54	0	0	2	3	44	27	0	0	70	103	2	0	47107	340	1
19327	Augmented Lost Allagan Helm of Healing	3	0	0	0	77	70	77	54	0	0	5	3	27	6	0	0	70	64	2	0	40269	340	1
19328	Augmented Lost Allagan Coat of Healing	4	0	0	0	122	112	122	85	0	0	5	3	6	46	0	0	70	64	2	0	48146	340	1
19329	Augmented Lost Allagan Gloves of Healing	5	0	0	0	77	70	77	54	0	0	5	3	44	46	0	0	70	64	2	0	44543	340	1
19330	Augmented Lost Allagan Pantaloons of Healing	7	0	0	0	122	112	122	85	0	0	5	3	6	46	0	0	70	64	2	0	45940	340	1
19331	Augmented Lost Allagan Sabatons of Healing	8	0	0	0	77	70	77	54	0	0	5	3	27	6	0	0	70	64	2	0	47106	340	1
19333	Augmented Lost Allagan Helm of Casting	3	0	0	0	77	70	77	54	0	0	4	3	46	27	0	0	70	63	2	0	40268	340	1
19334	Augmented Lost Allagan Coat of Casting	4	0	0	0	122	112	122	85	0	0	4	3	22	46	0	0	70	63	2	0	48149	340	1
19335	Augmented Lost Allagan Gloves of Casting	5	0	0	0	77	70	77	54	0	0	4	3	44	27	0	0	70	63	2	0	44542	340	1
19336	Augmented Lost Allagan Pantaloons of Casting	7	0	0	0	122	112	122	85	0	0	4	3	22	46	0	0	70	63	2	0	45939	340	1
19337	Augmented Lost Allagan Sabatons of Casting	8	0	0	0	77	70	77	54	0	0	4	3	44	27	0	0	70	63	2	0	47105	340	1
19339	Augmented Lost Allagan Earrings of Fending	9	0	0	0	62	60	42	61	0	0	3	19	44	1	0	0	70	59	1	0	55409	340	1
19340	Augmented Lost Allagan Earrings of Slaying	9	0	0	0	61	60	42	0	0	62	1	22	45	0	0	3	70	84	1	0	55409	340	1
19341	Augmented Lost Allagan Earrings of Aiming	9	0	0	0	61	60	42	0	0	62	2	45	44	0	0	3	70	105	1	0	55409	340	1
19342	Augmented Lost Allagan Earrings of Healing	9	0	0	0	61	60	42	0	0	56	5	6	44	0	0	3	70	64	1	0	55409	340	1
19343	Augmented Lost Allagan Earrings of Casting	9	0	0	0	61	60	42	0	0	56	4	46	44	0	0	3	70	63	1	0	55409	340	1
19344	Augmented Lost Allagan Choker of Fending	10	0	0	0	62	60	42	61	0	0	3	19	45	1	0	0	70	59	1	0	54979	340	1
19345	Augmented Lost Allagan Choker of Slaying	10	0	0	0	61	60	42	0	0	62	1	22	27	0	0	3	70	84	1	0	54979	340	1
19346	Augmented Lost Allagan Choker of Aiming	10	0	0	0	61	60	42	0	0	62	2	45	27	0	0	3	70	105	1	0	54979	340	1
19347	Augmented Lost Allagan Choker of Healing	10	0	0	0	61	60	42	0	0	56	5	46	27	0	0	3	70	64	1	0	54979	340	1
19348	Augmented Lost Allagan Choker of Casting	10	0	0	0	61	60	42	0	0	56	4	46	22	0	0	3	70	63	1	0	54979	340	1
19349	Augmented Lost Allagan Bracelet of Fending	11	0	0	0	62	60	42	61	0	0	3	27	44	1	0	0	70	59	1	0	55784	340	1
19350	Augmented Lost Allagan Bracelet of Slaying	11	0	0	0	61	60	42	0	0	62	1	44	27	0	0	3	70	84	1	0	55784	340	1
19351	Augmented Lost Allagan Bracelet of Aiming	11	0	0	0	61	60	42	0	0	62	2	27	22	0	0	3	70	105	1	0	55784	340	1
19352	Augmented Lost Allagan Bracelet of Healing	11	0	0	0	61	60	42	0	0	56	5	6	46	0	0	3	70	64	1	0	55784	340	1
19353	Augmented Lost Allagan Bracelet of Casting	11	0	0	0	61	60	42	0	0	56	4	44	27	0	0	3	70	63	1	0	55784	340	1
19354	Augmented Lost Allagan Ring of Fending	12	0	0	0	62	60	42	61	0	0	3	45	27	1	0	0	70	59	1	0	54633	340	0
19355	Augmented Lost Allagan Ring of Slaying	12	0	0	0	61	60	42	0	0	62	1	45	22	0	0	3	70	84	1	0	54633	340	0
19356	Augmented Lost Allagan Ring of Aiming	12	0	0	0	61	60	42	0	0	62	2	44	27	0	0	3	70	105	1	0	54633	340	0
19357	Augmented Lost Allagan Ring of Healing	12	0	0	0	61	60	42	0	0	56	5	44	27	0	0	3	70	64	1	0	54633	340	0
19358	Augmented Lost Allagan Ring of Casting	12	0	0	0	61	60	42	0	0	56	4	46	27	0	0	3	70	63	1	0	54633	340	0
19359	Genji Shichishito	1	87	44	2240	92	93	91	64	0	0	1	3	19	44	0	0	70	38	2	0	30576	345	1
19360	Genji Chakrams	13	87	44	2560	129	130	127	89	0	0	1	3	27	45	0	0	70	41	2	0	31131	345	1
19361	Genji Greataxe	13	87	44	3360	129	130	127	89	0	0	1	3	19	27	0	0	70	44	2	0	31550	345	1
19362	Genji Naginata	13	87	44	2800	129	130	127	89	0	0	1	3	22	27	0	0	70	47	2	0	31944	345	1
19363	Genji Greatbow	13	87	44	3040	129	130	127	89	0	0	2	3	27	45	0	0	70	50	2	0	32341	345	1
19364	Genji Phurpa	13	87	44	2560	129	130	127	89	0	0	2	3	22	44	0	0	70	93	2	0	33929	345	1
19365	Genji Nagamaki	13	87	44	2960	129	130	127	89	0	0	1	3	19	44	0	0	70	98	2	0	34298	345	1
19366	Genji Arquebus	13	87	44	2640	129	130	127	89	0	0	2	3	44	22	0	0	70	96	2	0	34694	345	1
19367	Genji Cane	13	87	87	3440	129	117	127	89	0	0	5	3	6	44	0	0	70	53	2	0	32708	345	1
19368	Genji Rod	13	87	87	3280	129	117	127	89	0	0	4	3	27	22	0	0	70	55	2	0	33086	345	1
19369	Genji Grimoire	13	87	87	3120	129	117	127	89	0	0	4	3	44	22	0	0	70	69	2	0	33592	345	1
19370	Genji Codex	13	87	87	3120	129	117	127	89	0	0	5	3	27	6	0	0	70	29	2	0	33593	345	1
19371	Genji Ephemeris	13	87	87	3200	129	117	127	89	0	0	5	3	6	46	0	0	70	99	2	0	34896	345	1
19372	Genji Katana	13	87	44	2640	129	130	127	89	0	0	1	3	44	22	0	0	70	111	2	0	36420	345	1
19373	Genji Rapier	13	87	87	3440	129	117	127	89	0	0	4	3	27	44	0	0	70	112	2	0	36723	345	1
19374	Genji Shield	2	0	0	0	37	37	36	25	0	0	1	3	19	44	0	0	70	38	0	0	30170	345	1
19375	Genji Kabuto of Fending	3	0	0	0	77	78	77	54	0	0	1	3	45	27	0	0	70	59	2	0	41689	340	1
19376	Genji Oyoroi of Fending	4	0	0	0	122	124	122	85	0	0	1	3	45	44	0	0	70	59	2	0	48137	340	1
19377	Genji Kote of Fending	5	0	0	0	77	78	77	54	0	0	1	3	45	19	0	0	70	59	2	0	48629	340	1
19378	Genji Tsutsu-hakama of Fending	7	0	0	0	122	124	122	85	0	0	1	3	19	44	0	0	70	59	2	0	45931	340	1
19379	Genji Sune-ate of Fending	8	0	0	0	77	78	77	54	0	0	1	3	44	45	0	0	70	59	2	0	47097	340	1
19381	Genji Kabuto of Maiming	3	0	0	0	77	78	77	54	0	0	1	3	45	22	0	0	70	76	2	0	41691	340	1
19382	Genji Jin-baori of Maiming	4	0	0	0	122	124	122	85	0	0	1	3	27	44	0	0	70	76	2	0	48142	340	1
19383	Genji Kote of Maiming	5	0	0	0	77	78	77	54	0	0	1	3	22	27	0	0	70	76	2	0	48632	340	1
19384	Genji Tsutsu-hakama of Maiming	7	0	0	0	122	124	122	85	0	0	1	3	45	22	0	0	70	76	2	0	45933	340	1
19385	Genji Sune-ate of Maiming	8	0	0	0	77	78	77	54	0	0	1	3	27	22	0	0	70	76	2	0	47100	340	1
19387	Genji Kabuto of Striking	3	0	0	0	77	78	77	54	0	0	1	3	22	27	0	0	70	65	2	0	41693	340	1
19388	Genji Domaru of Striking	4	0	0	0	122	124	122	85	0	0	1	3	44	27	0	0	70	65	2	0	48141	340	1
19389	Genji Kote of Striking	5	0	0	0	77	78	77	54	0	0	1	3	22	45	0	0	70	65	2	0	48633	340	1
19390	Genji Tsutsu-hakama of Striking	7	0	0	0	122	124	122	85	0	0	1	3	22	27	0	0	70	65	2	0	45934	340	1
19391	Genji Sune-ate of Striking	8	0	0	0	77	78	77	54	0	0	1	3	44	45	0	0	70	65	2	0	47101	340	1
19393	Genji Eboshi of Aiming	3	0	0	0	77	78	77	54	0	0	2	3	27	45	0	0	70	66	2	0	41694	340	1
19394	Genji Oyoroi of Aiming	4	0	0	0	122	124	122	85	0	0	2	3	27	44	0	0	70	66	2	0	48138	340	1
19395	Genji Kote of Aiming	5	0	0	0	77	78	77	54	0	0	2	3	44	27	0	0	70	66	2	0	48631	340	1
19396	Genji Tsutsu-hakama of Aiming	7	0	0	0	122	124	122	85	0	0	2	3	22	44	0	0	70	66	2	0	45935	340	1
19397	Genji Sune-ate of Aiming	8	0	0	0	77	78	77	54	0	0	2	3	44	27	0	0	70	66	2	0	47099	340	1
19399	Genji Somen of Scouting	3	0	0	0	77	78	77	54	0	0	2	3	22	44	0	0	70	103	2	0	41695	340	1
19400	Genji Jin-baori of Scouting	4	0	0	0	122	124	122	85	0	0	2	3	27	45	0	0	70	103	2	0	48143	340	1
19401	Genji Kote of Scouting	5	0	0	0	77	78	77	54	0	0	2	3	44	45	0	0	70	103	2	0	48634	340	1
19402	Genji Tsutsu-hakama of Scouting	7	0	0	0	122	124	122	85	0	0	2	3	44	27	0	0	70	103	2	0	45936	340	1
19403	Genji Sune-ate of Scouting	8	0	0	0	77	78	77	54	0	0	2	3	22	27	0	0	70	103	2	0	47102	340	1
19405	Genji Eboshi of Healing	3	0	0	0	77	70	77	54	0	0	5	3	44	27	0	0	70	64	2	0	41690	340	1
19406	Genji Domaru of Healing	4	0	0	0	122	112	122	85	0	0	5	3	6	27	0	0	70	64	2	0	48140	340	1
19407	Genji Kote of Healing	5	0	0	0	77	70	77	54	0	0	5	3	46	6	0	0	70	64	2	0	48630	340	1
19408	Genji Tsutsu-hakama of Healing	7	0	0	0	122	112	122	85	0	0	5	3	27	6	0	0	70	64	2	0	45932	340	1
19409	Genji Sune-ate of Healing	8	0	0	0	77	70	77	54	0	0	5	3	46	44	0	0	70	64	2	0	47098	340	1
19411	Genji Kabuto of Casting	3	0	0	0	77	70	77	54	0	0	4	3	44	46	0	0	70	63	2	0	41692	340	1
19412	Genji Domaru of Casting	4	0	0	0	122	112	122	85	0	0	4	3	27	22	0	0	70	63	2	0	48139	340	1
19413	Genji Kote of Casting	5	0	0	0	77	70	77	54	0	0	4	3	46	22	0	0	70	63	2	0	48628	340	1
19414	Genji Tsutsu-hakama of Casting	7	0	0	0	122	112	122	85	0	0	4	3	46	44	0	0	70	63	2	0	45930	340	1
19415	Genji Sune-ate of Casting	8	0	0	0	77	70	77	54	0	0	4	3	27	22	0	0	70	63	2	0	47096	340	1
19417	Genji Earrings of Fending	9	0	0	0	62	60	42	61	0	0	3	44	45	1	0	0	70	59	1	0	55411	340	1
19418	Genji Earrings of Slaying	9	0	0	0	61	60	42	0	0	62	1	27	22	0	0	3	70	84	1	0	55411	340	1
19419	Genji Earrings of Aiming	9	0	0	0	61	60	42	0	0	62	2	44	27	0	0	3	70	105	1	0	55411	340	1
19420	Genji Earrings of Healing	9	0	0	0	61	60	42	0	0	56	5	27	6	0	0	3	70	64	1	0	55411	340	1
19421	Genji Earrings of Casting	9	0	0	0	61	60	42	0	0	56	4	27	44	0	0	3	70	63	1	0	55411	340	1
19422	Genji Necklace of Fending	10	0	0	0	62	60	42	61	0	0	3	27	44	1	0	0	70	59	1	0	54983	340	1
19423	Genji Necklace of Slaying	10	0	0	0	61	60	42	0	0	62	1	27	44	0	0	3	70	84	1	0	54983	340	1
19424	Genji Necklace of Aiming	10	0	0	0	61	60	42	0	0	62	2	22	45	0	0	3	70	105	1	0	54983	340	1
19425	Genji Necklace of Healing	10	0	0	0	61	60	42	0	0	56	5	6	44	0	0	3	70	64	1	0	54983	340	1
19426	Genji Necklace of Casting	10	0	0	0	61	60	42	0	0	56	4	27	46	0	0	3	70	63	1	0	54983	340	1
19427	Genji Bracelet of Fending	11	0	0	0	62	60	42	61	0	0	3	27	19	1	0	0	70	59	1	0	55788	340	1
19428	Genji Bracelet of Slaying	11	0	0	0	61	60	42	0	0	62	1	45	44	0	0	3	70	84	1	0	55788	340	1
19429	Genji Bracelet of Aiming	11	0	0	0	61	60	42	0	0	62	2	44	27	0	0	3	70	105	1	0	55788	340	1
19430	Genji Bracelet of Healing	11	0	0	0	61	60	42	0	0	56	5	44	6	0	0	3	70	64	1	0	55788	340	1
19431	Genji Bracelet of Casting	11	0	0	0	61	60	42	0	0	56	4	27	22	0	0	3	70	63	1	0	55788	340	1
19432	Genji Ring of Fending	12	0	0	0	62	60	42	61	0	0	3	19	45	1	0	0	70	59	1	0	54637	340	1
19433	Genji Ring of Slaying	12	0	0	0	61	60	42	0	0	62	1	27	22	0	0	3	70	84	1	0	54637	340	1
19434	Genji Ring of Aiming	12	0	0	0	61	60	42	0	0	62	2	22	27	0	0	3	70	105	1	0	54637	340	1
19435	Genji Ring of Healing	12	0	0	0	61	60	42	0	0	56	5	6	46	0	0	3	70	64	1	0	54637	340	1
19436	Genji Ring of Casting	12	0	0	0	61	60	42	0	0	56	4	44	22	0	0	3	70	63	1	0	54637	340	1
19437	Genta Kabuto of Fending	3	0	0	0	73	73	73	51	0	0	1	3	45	27	0	0	70	59	2	0	41689	320	1
19438	Genta Oyoroi of Fending	4	0	0	0	116	116	116	81	0	0	1	3	27	44	0	0	70	59	2	0	48137	320	1
19439	Genta Kote of Fending	5	0	0	0	73	73	73	51	0	0	1	3	19	44	0	0	70	59	2	0	48629	320	1
19440	Genta Tsutsu-hakama of Fending	7	0	0	0	116	116	116	81	0	0	1	3	45	19	0	0	70	59	2	0	45931	320	1
19441	Genta Sune-ate of Fending	8	0	0	0	73	73	73	51	0	0	1	3	27	44	0	0	70	59	2	0	47097	320	1
19443	Genta Kabuto of Maiming	3	0	0	0	73	73	73	51	0	0	1	3	22	45	0	0	70	76	2	0	41691	320	1
19444	Genta Jin-baori of Maiming	4	0	0	0	116	116	116	81	0	0	1	3	27	44	0	0	70	76	2	0	48142	320	1
19445	Genta Kote of Maiming	5	0	0	0	73	73	73	51	0	0	1	3	44	45	0	0	70	76	2	0	48632	320	1
19446	Genta Tsutsu-hakama of Maiming	7	0	0	0	116	116	116	81	0	0	1	3	45	27	0	0	70	76	2	0	45933	320	1
19447	Genta Sune-ate of Maiming	8	0	0	0	73	73	73	51	0	0	1	3	22	45	0	0	70	76	2	0	47100	320	1
19449	Genta Kabuto of Striking	3	0	0	0	73	73	73	51	0	0	1	3	27	45	0	0	70	65	2	0	41693	320	1
19450	Genta Domaru of Striking	4	0	0	0	116	116	116	81	0	0	1	3	44	22	0	0	70	65	2	0	48141	320	1
19451	Genta Kote of Striking	5	0	0	0	73	73	73	51	0	0	1	3	27	22	0	0	70	65	2	0	48633	320	1
19452	Genta Tsutsu-hakama of Striking	7	0	0	0	116	116	116	81	0	0	1	3	45	44	0	0	70	65	2	0	45934	320	1
19453	Genta Sune-ate of Striking	8	0	0	0	73	73	73	51	0	0	1	3	45	22	0	0	70	65	2	0	47101	320	1
19455	Genta Eboshi of Aiming	3	0	0	0	73	73	73	51	0	0	2	3	45	22	0	0	70	66	2	0	41694	320	1
19456	Genta Oyoroi of Aiming	4	0	0	0	116	116	116	81	0	0	2	3	44	27	0	0	70	66	2	0	48138	320	1
19457	Genta Kote of Aiming	5	0	0	0	73	73	73	51	0	0	2	3	27	22	0	0	70	66	2	0	48631	320	1
19458	Genta Tsutsu-hakama of Aiming	7	0	0	0	116	116	116	81	0	0	2	3	44	45	0	0	70	66	2	0	45935	320	1
19459	Genta Sune-ate of Aiming	8	0	0	0	73	73	73	51	0	0	2	3	44	27	0	0	70	66	2	0	47099	320	1
19461	Genta Somen of Scouting	3	0	0	0	73	73	73	51	0	0	2	3	45	22	0	0	70	103	2	0	41695	320	1
19462	Genta Jin-baori of Scouting	4	0	0	0	116	116	116	81	0	0	2	3	44	27	0	0	70	103	2	0	48143	320	1
19463	Genta Kote of Scouting	5	0	0	0	73	73	73	51	0	0	2	3	45	22	0	0	70	103	2	0	48634	320	1
19464	Genta Tsutsu-hakama of Scouting	7	0	0	0	116	116	116	81	0	0	2	3	27	44	0	0	70	103	2	0	45936	320	1
19465	Genta Sune-ate of Scouting	8	0	0	0	73	73	73	51	0	0	2	3	45	22	0	0	70	103	2	0	47102	320	1
19467	Genta Eboshi of Healing	3	0	0	0	73	66	73	51	0	0	5	3	6	46	0	0	70	64	2	0	41690	320	1
19468	Genta Domaru of Healing	4	0	0	0	116	104	116	81	0	0	5	3	27	46	0	0	70	64	2	0	48140	320	1
19469	Genta Kote of Healing	5	0	0	0	73	66	73	51	0	0	5	3	46	6	0	0	70	64	2	0	48630	320	1
19470	Genta Tsutsu-hakama of Healing	7	0	0	0	116	104	116	81	0	0	5	3	44	27	0	0	70	64	2	0	45932	320	1
19471	Genta Sune-ate of Healing	8	0	0	0	73	66	73	51	0	0	5	3	6	27	0	0	70	64	2	0	47098	320	1
19473	Genta Kabuto of Casting	3	0	0	0	73	66	73	51	0	0	4	3	46	22	0	0	70	63	2	0	41692	320	1
19474	Genta Domaru of Casting	4	0	0	0	116	104	116	81	0	0	4	3	46	27	0	0	70	63	2	0	48139	320	1
19475	Genta Kote of Casting	5	0	0	0	73	66	73	51	0	0	4	3	44	22	0	0	70	63	2	0	48628	320	1
19476	Genta Tsutsu-hakama of Casting	7	0	0	0	116	104	116	81	0	0	4	3	46	27	0	0	70	63	2	0	45930	320	1
19477	Genta Sune-ate of Casting	8	0	0	0	73	66	73	51	0	0	4	3	22	44	0	0	70	63	2	0	47096	320	1
19479	Genta Earrings of Fending	9	0	0	0	58	57	40	58	0	0	3	19	27	1	0	0	70	59	1	0	55411	320	1
19480	Genta Earrings of Slaying	9	0	0	0	58	57	40	0	0	58	1	45	27	0	0	3	70	84	1	0	55411	320	1
19481	Genta Earrings of Aiming	9	0	0	0	58	57	40	0	0	58	2	27	22	0	0	3	70	105	1	0	55411	320	1
19482	Genta Earrings of Healing	9	0	0	0	58	57	40	0	0	52	5	46	6	0	0	3	70	64	1	0	55411	320	1
19483	Genta Earrings of Casting	9	0	0	0	58	57	40	0	0	52	4	22	44	0	0	3	70	63	1	0	55411	320	1
19484	Genta Necklace of Fending	10	0	0	0	58	57	40	58	0	0	3	27	19	1	0	0	70	59	1	0	54983	320	1
19485	Genta Necklace of Slaying	10	0	0	0	58	57	40	0	0	58	1	22	44	0	0	3	70	84	1	0	54983	320	1
19486	Genta Necklace of Aiming	10	0	0	0	58	57	40	0	0	58	2	27	44	0	0	3	70	105	1	0	54983	320	1
19487	Genta Necklace of Healing	10	0	0	0	58	57	40	0	0	52	5	46	6	0	0	3	70	64	1	0	54983	320	1
19488	Genta Necklace of Casting	10	0	0	0	58	57	40	0	0	52	4	46	27	0	0	3	70	63	1	0	54983	320	1
19489	Genta Bracelet of Fending	11	0	0	0	58	57	40	58	0	0	3	27	19	1	0	0	70	59	1	0	55788	320	1
19490	Genta Bracelet of Slaying	11	0	0	0	58	57	40	0	0	58	1	45	22	0	0	3	70	84	1	0	55788	320	1
19491	Genta Bracelet of Aiming	11	0	0	0	58	57	40	0	0	58	2	22	44	0	0	3	70	105	1	0	55788	320	1
19492	Genta Bracelet of Healing	11	0	0	0	58	57	40	0	0	52	5	6	27	0	0	3	70	64	1	0	55788	320	1
19493	Genta Bracelet of Casting	11	0	0	0	58	57	40	0	0	52	4	22	44	0	0	3	70	63	1	0	55788	320	1
19494	Genta Ring of Fending	12	0	0	0	58	57	40	58	0	0	3	44	19	1	0	0	70	59	1	0	54637	320	1
19495	Genta Ring of Slaying	12	0	0	0	58	57	40	0	0	58	1	27	44	0	0	3	70	84	1	0	54637	320	1
19496	Genta Ring of Aiming	12	0	0	0	58	57	40	0	0	58	2	22	45	0	0	3	70	105	1	0	54637	320	1
19497	Genta Ring of Healing	12	0	0	0	58	57	40	0	0	52	5	27	44	0	0	3	70	64	1	0	54637	320	1
19498	Genta Ring of Casting	12	0	0	0	58	57	40	0	0	52	4	27	22	0	0	3	70	63	1	0	54637	320	1
19499	Ornate Chromite Armor of Fending	4	0	0	0	116	116	116	81	0	0	1	3	19	44	0	0	70	59	5	0	43345	320	0
19500	Ornate Chromite Mail of Maiming	4	0	0	0	116	116	116	81	0	0	1	3	45	27	0	0	70	76	5	0	43346	320	0
19501	Ornate True Griffin Chestpiece of Striking	4	0	0	0	116	116	116	81	0	0	1	3	45	44	0	0	70	65	5	0	43347	320	0
19502	Ornate Indigo Ramie Tabard of Aiming	4	0	0	0	116	116	116	81	0	0	2	3	45	22	0	0	70	66	5	0	43349	320	0
19503	Ornate True Griffin Chestpiece of Scouting	4	0	0	0	116	116	116	81	0	0	2	3	45	22	0	0	70	103	5	0	43348	320	0
19504	Ornate Indigo Ramie Robe of Healing	4	0	0	0	116	104	116	81	0	0	5	3	6	44	0	0	70	64	5	0	43796	320	0
19505	Ornate Indigo Ramie Robe of Casting	4	0	0	0	116	104	116	81	0	0	4	3	27	44	0	0	70	63	5	0	43795	320	0
19506	High Steel Saw	1	36	21	2800	297	159	0	0	0	0	70	71	0	0	0	0	62	9	1	1	35022	190	0
19507	High Steel Cross-pein Hammer	1	36	21	2800	297	159	0	0	0	0	70	71	0	0	0	0	62	10	1	1	35121	190	0
19508	High Steel Doming Hammer	1	36	21	2800	297	159	0	0	0	0	70	71	0	0	0	0	62	11	1	1	35221	190	0
19509	Koppranickel Ornamental Hammer	1	36	21	2800	297	159	0	0	0	0	70	71	0	0	0	0	62	12	1	1	35320	190	0
19510	High Steel Head Knife	1	36	21	2800	297	159	0	0	0	0	70	71	0	0	0	0	62	13	1	1	35421	190	0
